caption,path,dataset,target
candle with flickering flame shining into the darkness on excellent color background,cc/validation/13819_2141437796,imagenet512,candle
may my special candle bring some peace and comfort to you .,cc/validation/13819_2141437796,imagenet512,candle
single burned to the end candle isolated,cc/validation/13819_2141437796,imagenet512,candle
light candle burning brightly in the black background,cc/validation/13819_2141437796,imagenet512,candle
"person , a black cat , had been living with her new family before knocking a candle over as they slept , causing a fire to rip through the home",cc/validation/13819_2141437796,imagenet512,candle
person blows the candle on her cake .,cc/validation/13819_2141437796,imagenet512,candle
candle in the hands of women,cc/validation/13819_2141437796,imagenet512,candle
candle forms icons set in pink color isolated vector illustration for web and any design illustration,cc/validation/13819_2141437796,imagenet512,candle
blow out a candle by pouring a glass of what appears to be air onto the flame .,cc/validation/13819_2141437796,imagenet512,candle
candle that lights in complete darkness,cc/validation/13819_2141437796,imagenet512,candle
burning : woman holding a bowl of water with lit candle floating on it,cc/validation/13819_2141437796,imagenet512,candle
glasses of wine and candle in the middle,cc/validation/13819_2141437796,imagenet512,candle
how to make a candle out of an orange .,cc/validation/13819_2141437796,imagenet512,candle
hand drawn burning candle isolated on white background .,cc/validation/13819_2141437796,imagenet512,candle
light a candle in complete darkness,cc/validation/13819_2141437796,imagenet512,candle
chocolate birthday cake surrounded by confetti with lit candle for a ninetieth birthday or anniversary celebration,cc/validation/13819_2141437796,imagenet512,candle
burning the candle at both ends,cc/validation/13819_2141437796,imagenet512,candle
candle and fire in the temple,cc/validation/13819_2141437796,imagenet512,candle
this precious metal birdcage is a fabulous candle holder with pretty strands of acrylic beads hanging from lovely curly - q 's .,cc/validation/13819_2141437796,imagenet512,candle
happy valentine 's day - a candle in the shape of the heart,cc/validation/13819_2141437796,imagenet512,candle
"high - backed seats , walls of flowers and a candle - lit table - the lavish set up for the luxurious nuptials",cc/validation/13819_2141437796,imagenet512,candle
ivory metal heart stand with candle holder .,cc/validation/13819_2141437796,imagenet512,candle
little children make a wish and blow out a candle sitting on the floor near the christmas tree .,cc/validation/13819_2141437796,imagenet512,candle
"candle and red flower with flag , rest in peace for the nation .",cc/validation/13819_2141437796,imagenet512,candle
person paints a painting with oil paint on linen that captures the warmth of candlelight as a young girl holds a candle .,cc/validation/13819_2141437796,imagenet512,candle
"take a small simple candle , wrap sprigs of lavender around the candle and tie with decorative string or ribbon .",cc/validation/13819_2141437796,imagenet512,candle
candle on a birthday cake,cc/validation/13819_2141437796,imagenet512,candle
teapot with candle warmer -- a functional piece of art .,cc/validation/13819_2141437796,imagenet512,candle
poetry book with candle and bell,cc/validation/13819_2141437796,imagenet512,candle
"ink drawing of a birthday , candle on top .",cc/validation/13819_2141437796,imagenet512,candle
a candle can both defy and define darkness .,cc/validation/13819_2141437796,imagenet512,candle
white candles were lighted in darkness while the room has hole from the roof and it is channel of sunlight to reflect with farther candle .,cc/validation/13819_2141437796,imagenet512,candle
candle in the wind being blown out,cc/validation/13819_2141437796,imagenet512,candle
close up of a burning candle on a black background,cc/validation/13819_2141437796,imagenet512,candle
birthday cake with burning candle as a number five,cc/validation/13819_2141437796,imagenet512,candle
burger restaurant has created a scented candle to fill your home with the smell of chicken,cc/validation/13819_2141437796,imagenet512,candle
candle burns in a glass with scattered gemstones,cc/validation/13819_2141437796,imagenet512,candle
"lantern with candle and light , sundown in the mountains on the background",cc/validation/13819_2141437796,imagenet512,candle
scared woman in mourning dressed holding a candle in her hand walking upstairs and entering in a dark abandoned room,cc/validation/13819_2141437796,imagenet512,candle
"silhouette of a single candle holder , isolated on white background .",cc/validation/13819_2141437796,imagenet512,candle
lit a candle with decoration,cc/validation/13819_2141437796,imagenet512,candle
cupcake decorated with a single candle,cc/validation/13819_2141437796,imagenet512,candle
inner peace : posted an image of a candle and flowers with the caption,cc/validation/13819_2141437796,imagenet512,candle
"christmas greeting card with a candle , ball , christmas tree and wreath .",cc/validation/13819_2141437796,imagenet512,candle
burning candle with melted wax on a black background vector illustration .,cc/validation/13819_2141437796,imagenet512,candle
vector icon with cute bright birthday cake and candle isolated on the white background .,cc/validation/13819_2141437796,imagenet512,candle
"take a mason jar and add greenery , fresh cranberries , and a floating candle !",cc/validation/13819_2141437796,imagenet512,candle
"wine bottles , old books , candle and ripe grapes in a basket on a rustic wooden table , still life",cc/validation/13819_2141437796,imagenet512,candle
candle as an accessory at a wedding,cc/validation/13819_2141437796,imagenet512,candle
"in gravity , a candle 's flame is round and blue .",cc/validation/13819_2141437796,imagenet512,candle
white candle and flowers against a plain background,cc/validation/13819_2141437796,imagenet512,candle
a young woman adds her lit candle to the hundreds currently in place to remember those who died on monday,cc/validation/13819_2141437796,imagenet512,candle
"there are ways of spreading light : to be the candle , or the mirror that reflects it .",cc/validation/13819_2141437796,imagenet512,candle
carved halloween pumpkin with a flickering candle inside on a black background,cc/validation/13819_2141437796,imagenet512,candle
candle with flickering flame shining into the darkness on excellent color background,cc/validation/13819_2141437796,imagenet512,candle
idea with a candle and antique pocket watch .,cc/validation/13819_2141437796,imagenet512,candle
female hand lighting a candle .,cc/validation/13819_2141437796,imagenet512,candle
tv network has instructions on how to make inexpensive candle holders to line a walkway or sit atop a fireplace mantel .,cc/validation/13819_2141437796,imagenet512,candle
flame of the yellow candle inside temple .,cc/validation/13819_2141437796,imagenet512,candle
a nun holding a candle attend a mass during holy week celebrations,cc/validation/13819_2141437796,imagenet512,candle
lighting a candle in the sacred garden,cc/validation/13819_2141437796,imagenet512,candle
romantic short and tall candle holders $10.00 for the set of 2 .,cc/validation/13819_2141437796,imagenet512,candle
this lavish candle holder holds taper style candles and is sure to be the center of attention on any table .,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
little boy blowing candle on the cake for his birthday,cc/validation/13819_2141437796,imagenet512,candle
"flip a wine glass over , fill it with some little objects , and put small candle on top for a fun decoration",cc/validation/13819_2141437796,imagenet512,candle
candle forms icons set in green color isolated vector illustration for web and any design illustration,cc/validation/13819_2141437796,imagenet512,candle
time lapse of a candle burning,cc/validation/13819_2141437796,imagenet512,candle
candle light with old book on wooden table in the night .,cc/validation/13819_2141437796,imagenet512,candle
lit candle with dripping wax on a black background .,cc/validation/13819_2141437796,imagenet512,candle
close - up of a person 's hand making a candle,cc/validation/13819_2141437796,imagenet512,candle
lit candle drawing lit candle on a holder,cc/validation/13819_2141437796,imagenet512,candle
chocolate birthday cake surrounded by confetti with lit candle for a fortieth birthday or anniversary celebration,cc/validation/13819_2141437796,imagenet512,candle
light a candle in the church .,cc/validation/13819_2141437796,imagenet512,candle
"slice of cake with candle on the plate , vector illustration .",cc/validation/13819_2141437796,imagenet512,candle
"lamp , candle shining in the darkness .",cc/validation/13819_2141437796,imagenet512,candle
candle in a lantern on the grave .,cc/validation/13819_2141437796,imagenet512,candle
panning shot of candle in the dark,cc/validation/13819_2141437796,imagenet512,candle
number - birthday candle burning - blow out at the end,cc/validation/13819_2141437796,imagenet512,candle
candle on the wall of my cottage .,cc/validation/13819_2141437796,imagenet512,candle
candle light for the winter on a display,cc/validation/13819_2141437796,imagenet512,candle
the number of times you dip a wick into hot wax and the diameter of a hand - made candle .,cc/validation/13819_2141437796,imagenet512,candle
candle in the hands of women,cc/validation/13819_2141437796,imagenet512,candle
glass of brandy or cognac and candle on the wooden table,cc/validation/13819_2141437796,imagenet512,candle
"how it happened : as she proceeded towards the alter , the train of her dress swooped over a candle .",cc/validation/13819_2141437796,imagenet512,candle
a floating candle on water surrounded by flowers,cc/validation/13819_2141437796,imagenet512,candle
valentine 's day candle in the dark,cc/validation/13819_2141437796,imagenet512,candle
"christmas day , little girl holding a candle , sitting on stair , indoors",cc/validation/13819_2141437796,imagenet512,candle
a christmas setting of a burning candle turning against a black background,cc/validation/13819_2141437796,imagenet512,candle
"lit candle being turned off by blowing into it , with candle in the middle",cc/validation/13819_2141437796,imagenet512,candle
"candle lit on the window sill of an old window , it rains outside",cc/validation/13819_2141437796,imagenet512,candle
warm colored burning candle in 4k .,cc/validation/13819_2141437796,imagenet512,candle
people attend a candle - lit vigil,cc/validation/13819_2141437796,imagenet512,candle
step - thanks to invention - a rescued candle .,cc/validation/13819_2141437796,imagenet512,candle
candle is glowing behind a hole in shape of cross .,cc/validation/13819_2141437796,imagenet512,candle
burning : woman holding a bowl of water with lit candle floating on it,cc/validation/13819_2141437796,imagenet512,candle
a white candle flickering with the wind,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
candle with ornaments in the dark,cc/validation/13819_2141437796,imagenet512,candle
tropical elegance - purple orchids and white lotus flowers around a sand filled vase with candle .,cc/validation/13819_2141437796,imagenet512,candle
a candle holder in a church with lighted candles,cc/validation/13819_2141437796,imagenet512,candle
"person -- a cute , cat - shaped candle -- reveals the wild beast inside her : a grinning , metallic skeleton with fire blazing in her eyes !",cc/validation/13819_2141437796,imagenet512,candle
candle on a brick background,cc/validation/13819_2141437796,imagenet512,candle
a cartoon illustration of a candle looking surprised,cc/validation/13819_2141437796,imagenet512,candle
still life in pink with a candle for mothers day on an old shabby wooden table,cc/validation/13819_2141437796,imagenet512,candle
burning candle in the form of number birthday,cc/validation/13819_2141437796,imagenet512,candle
lantern with a candle and christmas tree branch on a wooden table .,cc/validation/13819_2141437796,imagenet512,candle
"candle against the night sky with the moon , stars and snowflakes",cc/validation/13819_2141437796,imagenet512,candle
a family is lighting a candle for the holiday of jewish holiday that is observed for nights and days,cc/validation/13819_2141437796,imagenet512,candle
a woman places a candle at a memorial .,cc/validation/13819_2141437796,imagenet512,candle
"learn how to create a simple wood , candle , cranberry and fresh evergreen centerpiece for your holiday table .",cc/validation/13819_2141437796,imagenet512,candle
burning candle in a hand .,cc/validation/13819_2141437796,imagenet512,candle
"real love is not based on romance , candle light dinner , and walks along the beach .",cc/validation/13819_2141437796,imagenet512,candle
hands holding a lit candle on a white background,cc/validation/13819_2141437796,imagenet512,candle
lighting a match with a candle in hyper slow motion .,cc/validation/13819_2141437796,imagenet512,candle
candle in a lantern on the grave .,cc/validation/13819_2141437796,imagenet512,candle
isolated raster version of vector greeting card with a candle,cc/validation/13819_2141437796,imagenet512,candle
"a lit candle , with black background",cc/validation/13819_2141437796,imagenet512,candle
the way a candle glows in its holder is as important as the scent,cc/validation/13819_2141437796,imagenet512,candle
seamless random pattern of the light bulb with candle,cc/validation/13819_2141437796,imagenet512,candle
burning candle in the dark,cc/validation/13819_2141437796,imagenet512,candle
"burning decorative candle in a glass jar , filled with bits of shells and very small pebbles , isolated on a red background",cc/validation/13819_2141437796,imagenet512,candle
a lit candle with a flame in a dark room,cc/validation/13819_2141437796,imagenet512,candle
candle with flickering flame shining into the darkness on excellent color background,cc/validation/13819_2141437796,imagenet512,candle
setting up a school for girls is like lighting a candle in the darkness .,cc/validation/13819_2141437796,imagenet512,candle
small candle sparks fire that put man in hospital,cc/validation/13819_2141437796,imagenet512,candle
a candle in the window of a cabin .,cc/validation/13819_2141437796,imagenet512,candle
the number of times you dip a wick into hot wax and the diameter of a hand - made candle .,cc/validation/13819_2141437796,imagenet512,candle
sad young man sitting by the candle in cafe,cc/validation/13819_2141437796,imagenet512,candle
man lighting a candle at christmas time,cc/validation/13819_2141437796,imagenet512,candle
candle flame yellow light in the tray,cc/validation/13819_2141437796,imagenet512,candle
crypt of a church with many pillars and candle,cc/validation/13819_2141437796,imagenet512,candle
sleeping baby in the light of burning candle .,cc/validation/13819_2141437796,imagenet512,candle
big and tall red candle stands in a dark room and lit,cc/validation/13819_2141437796,imagenet512,candle
a single golden candle isolated in front of white background,cc/validation/13819_2141437796,imagenet512,candle
big and tall red candle stands in a dark room and lit,cc/validation/13819_2141437796,imagenet512,candle
burning candle in an old bowl .,cc/validation/13819_2141437796,imagenet512,candle
how far that little candle throws his beams !,cc/validation/13819_2141437796,imagenet512,candle
person blows the candle on her cake .,cc/validation/13819_2141437796,imagenet512,candle
little boy blowing candle on birthday cake in the dark,cc/validation/13819_2141437796,imagenet512,candle
the candle burns before pumpkin and maple leaves on dark background,cc/validation/13819_2141437796,imagenet512,candle
burning candle in a hand .,cc/validation/13819_2141437796,imagenet512,candle
candle in the wind being blown out,cc/validation/13819_2141437796,imagenet512,candle
burning the candle at both ends is never a good idea ! :-o,cc/validation/13819_2141437796,imagenet512,candle
flaming candle in a jar at night,cc/validation/13819_2141437796,imagenet512,candle
macro shot of a match lighting a white candle,cc/validation/13819_2141437796,imagenet512,candle
a white lantern with a candle on a background of christmas lights,cc/validation/13819_2141437796,imagenet512,candle
woman 's hand holds and puts a candle in the church .,cc/validation/13819_2141437796,imagenet512,candle
reading a letter by candle light from old days,cc/validation/13819_2141437796,imagenet512,candle
a pretty christmas tree and candle surrounded by tons of colorful presents 8mm film .,cc/validation/13819_2141437796,imagenet512,candle
beautiful pink orchid with white scented candle alight in a pretty petal shaped holder appearing to be reflected in rippling water,cc/validation/13819_2141437796,imagenet512,candle
a candle is burning on the table,cc/validation/13819_2141437796,imagenet512,candle
candle with a reef of flowers around,cc/validation/13819_2141437796,imagenet512,candle
a candle made for family .,cc/validation/13819_2141437796,imagenet512,candle
flame of candle in the dark,cc/validation/13819_2141437796,imagenet512,candle
woman lighting a candle with a match,cc/validation/13819_2141437796,imagenet512,candle
champagne glasses and a candle on table,cc/validation/13819_2141437796,imagenet512,candle
illustration from in the family and candle,cc/validation/13819_2141437796,imagenet512,candle
just as the name suggests you will be surrounded by the warm scent of vanilla when you light this candle .,cc/validation/13819_2141437796,imagenet512,candle
round gold candle with a white christmas cracker set against a black background,cc/validation/13819_2141437796,imagenet512,candle
person blows out a candle after a vigil is held for person the captain in the neighborhood where his family lives,cc/validation/13819_2141437796,imagenet512,candle
journalist holds a candle during his wedding .,cc/validation/13819_2141437796,imagenet512,candle
a moody image of a holy bible cover next to a red candle light,cc/validation/13819_2141437796,imagenet512,candle
view of the old woman hands holding a burning candle on a black background,cc/validation/13819_2141437796,imagenet512,candle
"large yellow white candle almost done burning , standing in a glass vase or chandelier",cc/validation/13819_2141437796,imagenet512,candle
"and to think : all she wanted was happy birthday , arched like a rainbow , with the middle clear for a candle .",cc/validation/13819_2141437796,imagenet512,candle
a candle is being lighten up and down .,cc/validation/13819_2141437796,imagenet512,candle
it is better to light small candle than to curse the darkness .,cc/validation/13819_2141437796,imagenet512,candle
candle lit bird nest on a wintry evening,cc/validation/13819_2141437796,imagenet512,candle
dish with matching mini cupcakes and a handmade fondant candle and sign,cc/validation/13819_2141437796,imagenet512,candle
business scented candle in violet,cc/validation/13819_2141437796,imagenet512,candle
make candle in a cup,cc/validation/13819_2141437796,imagenet512,candle
candle light in a straight glass jar .,cc/validation/13819_2141437796,imagenet512,candle
the flame of the candle sways in the wind,cc/validation/13819_2141437796,imagenet512,candle
step - thanks to invention - a rescued candle .,cc/validation/13819_2141437796,imagenet512,candle
burning candle in female hands .,cc/validation/13819_2141437796,imagenet512,candle
candle sticks with different height nearby the white wall,cc/validation/13819_2141437796,imagenet512,candle
light candle burning brightly in the black background,cc/validation/13819_2141437796,imagenet512,candle
cross on the background of a burning candle in the church,cc/validation/13819_2141437796,imagenet512,candle
cup of coffee and candle on rustic wooden serving tray with blanket .,cc/validation/13819_2141437796,imagenet512,candle
put some rhinestones or shells or rocks in the candle holder prior to gluing onto plate,cc/validation/13819_2141437796,imagenet512,candle
chocolate birthday cake surrounded by confetti with lit candle for a twentieth birthday or anniversary celebration,cc/validation/13819_2141437796,imagenet512,candle
"yellow candle lit on a bottle used as a candlestick , the melted wax from previously used candles makes up a history",cc/validation/13819_2141437796,imagenet512,candle
perfumed candle in a vase,cc/validation/13819_2141437796,imagenet512,candle
the festive cake with burning candle for birth day .,cc/validation/13819_2141437796,imagenet512,candle
black and white photo of a large candle sitting on a rocking chair in the dark,cc/validation/13819_2141437796,imagenet512,candle
candle alight against a dark background,cc/validation/13819_2141437796,imagenet512,candle
book and candle on a table in the dark,cc/validation/13819_2141437796,imagenet512,candle
burning candle on a reflective floor,cc/validation/13819_2141437796,imagenet512,candle
single burned to the end candle isolated,cc/validation/13819_2141437796,imagenet512,candle
candle flame yellow light in the tray,cc/validation/13819_2141437796,imagenet512,candle
light candle burning brightly in the black background,cc/validation/13819_2141437796,imagenet512,candle
an all - natural candle that legitimately smells like the woods .,cc/validation/13819_2141437796,imagenet512,candle
candle in a lantern on the grave .,cc/validation/13819_2141437796,imagenet512,candle
an open blurry bible with a rosary on background and a lighted candle on foreground,cc/validation/13819_2141437796,imagenet512,candle
"i do especially if it 's in this dreamy , urban , bohemian , candle lit ceremony !",cc/validation/13819_2141437796,imagenet512,candle
image of young parents celebrating a birthday party for their daughter while blowing out a candle on the cake,cc/validation/13819_2141437796,imagenet512,candle
"lantern with candle and light , sundown in the mountains on the background",cc/validation/13819_2141437796,imagenet512,candle
"lantern with candle and light , sundown in the mountains on the background",cc/validation/13819_2141437796,imagenet512,candle
"close - up of lighting a candle against a black background , shallow depth of field",cc/validation/13819_2141437796,imagenet512,candle
protective hands around a burning candle,cc/validation/13819_2141437796,imagenet512,candle
white candle and flowers against a plain background,cc/validation/13819_2141437796,imagenet512,candle
fist holding a candle burning at both ends,cc/validation/13819_2141437796,imagenet512,candle
a young girl gazes into a mirror next to a candle,cc/validation/13819_2141437796,imagenet512,candle
a lit candle in a mason jar,cc/validation/13819_2141437796,imagenet512,candle
"a lit candle , with black background",cc/validation/13819_2141437796,imagenet512,candle
after burning up a candle here,cc/validation/13819_2141437796,imagenet512,candle
use as a lotion and a candle !,cc/validation/13819_2141437796,imagenet512,candle
blue recycled glass candle holder or vase with gold metal ring in a boho colourful living room .,cc/validation/13819_2141437796,imagenet512,candle
this hand made metal candle holder sits at an impressive feet tall .,cc/validation/13819_2141437796,imagenet512,candle
recycle glass jars into candle holders and with a simple ribbon turn them into holiday decorations,cc/validation/13819_2141437796,imagenet512,candle
tv network has instructions on how to make inexpensive candle holders to line a walkway or sit atop a fireplace mantel .,cc/validation/13819_2141437796,imagenet512,candle
"bedroom : every part of this bedroom is luxurious with beautiful pillows scattered on the bed , artwork on the wall and a side table full deluxe pieces including a clock and candle holders",cc/validation/13819_2141437796,imagenet512,candle
burning candle on a black background #,cc/validation/13819_2141437796,imagenet512,candle
girl is warming her hands over candle in lamp in the yard in autumn,cc/validation/13819_2141437796,imagenet512,candle
female hand setting a candle in the darkness,cc/validation/13819_2141437796,imagenet512,candle
the man slowly lights candle from another candle in the shape of a kiwi,cc/validation/13819_2141437796,imagenet512,candle
candle and fire in the temple,cc/validation/13819_2141437796,imagenet512,candle
crucifix of lavender and a heart shaped candle,cc/validation/13819_2141437796,imagenet512,candle
light a candle in complete darkness,cc/validation/13819_2141437796,imagenet512,candle
big and tall red candle stands in a dark room and lit,cc/validation/13819_2141437796,imagenet512,candle
a single golden candle isolated in front of white background,cc/validation/13819_2141437796,imagenet512,candle
yellow candle on the background with smoke,cc/validation/13819_2141437796,imagenet512,candle
"candle in the dark , camera pans slowly to the right",cc/validation/13819_2141437796,imagenet512,candle
the joy of the season - candle light,cc/validation/13819_2141437796,imagenet512,candle
burning white candle in the dark in windy,cc/validation/13819_2141437796,imagenet512,candle
candle burning on an orange background .,cc/validation/13819_2141437796,imagenet512,candle
people hold placards reading during candle - lit demonstration against the arrest of separatist leaders .,cc/validation/13819_2141437796,imagenet512,candle
a lit candle in a mason jar,cc/validation/13819_2141437796,imagenet512,candle
rustic wooden basket decorated with a white candle and silk flowers,cc/validation/13819_2141437796,imagenet512,candle
"gold and brass effect adds a contemporary twist to your setting , while reindeer shaped candle holders retain a touch of the traditional .",cc/validation/13819_2141437796,imagenet512,candle
candle holder -- this wonderful metal candle holder is pretty even without the candle .,cc/validation/13819_2141437796,imagenet512,candle
christmas candle on the background of fireworks,cc/validation/13819_2141437796,imagenet512,candle
consumer product a fire on candle in dark room - slow motion,cc/validation/13819_2141437796,imagenet512,candle
candle burning on a candlestick,cc/validation/13819_2141437796,imagenet512,candle
"burning candle , cartoon illustration isolated on white background .",cc/validation/13819_2141437796,imagenet512,candle
hand drawn autumn illustration the lamp with candle and leaves with red berries and tree branches .,cc/validation/13819_2141437796,imagenet512,candle
there 's something about a candle that radiates romance .,cc/validation/13819_2141437796,imagenet512,candle
a boy places a candle before an icon of person,cc/validation/13819_2141437796,imagenet512,candle
interior illustration by novelist for the fifth candle,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
curiosity is the wick in the candle of learning . writer by person,cc/validation/13819_2141437796,imagenet512,candle
"greeting cards with a cupcake , a candle and balloons .",cc/validation/13819_2141437796,imagenet512,candle
her father holds a candle during the ceremony .,cc/validation/13819_2141437796,imagenet512,candle
christmas candle with blinking holiday lights in the background and copy space,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
close up of a white candle .,cc/validation/13819_2141437796,imagenet512,candle
christmas decorations with candle and silver balls on the mirror,cc/validation/13819_2141437796,imagenet512,candle
big pumpkin with burning candle inside in a window,cc/validation/13819_2141437796,imagenet512,candle
a woman lighting a candle in a monastery,cc/validation/13819_2141437796,imagenet512,candle
female hand lighting a candle .,cc/validation/13819_2141437796,imagenet512,candle
"many candle sticks flames glowing with shallow depth of field , create a spiritual atmosphere #",cc/validation/13819_2141437796,imagenet512,candle
macro shot of a white candle burning with glowing light on dark background,cc/validation/13819_2141437796,imagenet512,candle
male hands protecting the flame of a white candle on black background,cc/validation/13819_2141437796,imagenet512,candle
a pretty christmas tree and candle surrounded by tons of colorful presents 8mm film .,cc/validation/13819_2141437796,imagenet512,candle
character praying with a candle in hands .,cc/validation/13819_2141437796,imagenet512,candle
"person -- a cute , cat - shaped candle -- reveals the wild beast inside her : a grinning , metallic skeleton with fire blazing in her eyes !",cc/validation/13819_2141437796,imagenet512,candle
burning candle in a hand .,cc/validation/13819_2141437796,imagenet512,candle
lighting a candle on a birthday cake,cc/validation/13819_2141437796,imagenet512,candle
"a table decoration , a candle holder in the shape of father christmas",cc/validation/13819_2141437796,imagenet512,candle
make a new candle from invention,cc/validation/13819_2141437796,imagenet512,candle
"take a small simple candle , wrap sprigs of lavender around the candle and tie with decorative string or ribbon .",cc/validation/13819_2141437796,imagenet512,candle
"close - up of lighting a candle against a wall background , shallow depth of field with focus on the wick and flame",cc/validation/13819_2141437796,imagenet512,candle
smoke rises after a candle is blown out,cc/validation/13819_2141437796,imagenet512,candle
a crucifix on an open bible with illuminated candle and flowers,cc/validation/13819_2141437796,imagenet512,candle
"christmas candles ; decoration with a lit candle and beautiful colorful ornaments with blurred background , video clip",cc/validation/13819_2141437796,imagenet512,candle
hand drawn burning candle isolated on white background .,cc/validation/13819_2141437796,imagenet512,candle
burning candle and old watch on a wooden table .,cc/validation/13819_2141437796,imagenet512,candle
the man reads book above a flame of candle,cc/validation/13819_2141437796,imagenet512,candle
spell and spirituality theme : man 's hand holds a hand next to a candle,cc/validation/13819_2141437796,imagenet512,candle
candle on the window sill with flowers,cc/validation/13819_2141437796,imagenet512,candle
"flip a wine glass over , fill it with some little objects , and put small candle on top for a fun decoration",cc/validation/13819_2141437796,imagenet512,candle
little boy blowing candle on birthday cake in the dark,cc/validation/13819_2141437796,imagenet512,candle
red led candle drip in a set of three,cc/validation/13819_2141437796,imagenet512,candle
image with a burning candle on an ancient concept .,cc/validation/13819_2141437796,imagenet512,candle
hand drawn burning candle isolated on white background .,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
candle with flickering flame shining into the darkness on excellent color background,cc/validation/13819_2141437796,imagenet512,candle
keep a luxurious candle on your bedside table .,cc/validation/13819_2141437796,imagenet512,candle
illustration of a thick candle with autumn leaves on a bright yellow bright background,cc/validation/13819_2141437796,imagenet512,candle
"hands wrapped around a burning candle , with lots of copy space",cc/validation/13819_2141437796,imagenet512,candle
black and white sketch of stylized retro candlestick with a candle on a white background,cc/validation/13819_2141437796,imagenet512,candle
ivory metal heart stand with candle holder .,cc/validation/13819_2141437796,imagenet512,candle
girl is warming her hands over candle in lamp in the yard in autumn,cc/validation/13819_2141437796,imagenet512,candle
"candle on the table of street cafe , selective focus on foreground",cc/validation/13819_2141437796,imagenet512,candle
macro shot of a white candle burning with glowing light on dark background,cc/validation/13819_2141437796,imagenet512,candle
old stack of books with candlestick and burning candle on the wooden table,cc/validation/13819_2141437796,imagenet512,candle
light a candle in complete darkness,cc/validation/13819_2141437796,imagenet512,candle
candle lit in the dark .,cc/validation/13819_2141437796,imagenet512,candle
view of the old woman hands holding a burning candle on a black background,cc/validation/13819_2141437796,imagenet512,candle
photograph of candles and bottles on a table with a window and candle in the background,cc/validation/13819_2141437796,imagenet512,candle
an image of a birthday cake with candle,cc/validation/13819_2141437796,imagenet512,candle
a red candle in a wooden lantern gets blown out - closeup,cc/validation/13819_2141437796,imagenet512,candle
cute polar bear holds a birthday cake with a candle first birthday .,cc/validation/13819_2141437796,imagenet512,candle
invention and candle in a store window,cc/validation/13819_2141437796,imagenet512,candle
perfumed candle in a vase,cc/validation/13819_2141437796,imagenet512,candle
a cat looking intently at a burning candle .,cc/validation/13819_2141437796,imagenet512,candle
as part of their ceremony and person asked their guests to light a candle .,cc/validation/13819_2141437796,imagenet512,candle
candle with ornaments in the dark,cc/validation/13819_2141437796,imagenet512,candle
"looping , single white candle with flickering flame shining into the darkness .",cc/validation/13819_2141437796,imagenet512,candle
hand drawn burning candle isolated on white background .,cc/validation/13819_2141437796,imagenet512,candle
complement your home with this candle .,cc/validation/13819_2141437796,imagenet512,candle
slow motion close - up shot of burning candle and sparklers on the beach at sunset .,cc/validation/13819_2141437796,imagenet512,candle
fir - tree cones of a candle with cups for coffee on an old background,cc/validation/13819_2141437796,imagenet512,candle
powerpoint template displaying a candle burning with dark background,cc/validation/13819_2141437796,imagenet512,candle
"bottle of poison , the bird 's skull and a burning candle .",cc/validation/13819_2141437796,imagenet512,candle
firewood burning in a small fire pit with a candle next to it,cc/validation/13819_2141437796,imagenet512,candle
lantern with candle and christmas tree branch on a wooden table,cc/validation/13819_2141437796,imagenet512,candle
burning candle in the dark .,cc/validation/13819_2141437796,imagenet512,candle
a candle is lit where once religious leader encamped with his family and friends .,cc/validation/13819_2141437796,imagenet512,candle
the child is laying the details of the wreath with a candle .,cc/validation/13819_2141437796,imagenet512,candle
burning candle on a wooden table,cc/validation/13819_2141437796,imagenet512,candle
"candle burning on sides , as a metaphor for burn - out",cc/validation/13819_2141437796,imagenet512,candle
a bunch of lavender and white candle and glass on a metal old aged tray,cc/validation/13819_2141437796,imagenet512,candle
bowl of pine cones and a square candle on a lime washed coffee table in a white living room with half glazed white,cc/validation/13819_2141437796,imagenet512,candle
a paschal candle from my spiritual community far away .,cc/validation/13819_2141437796,imagenet512,candle
girl holding a burning candle in her hand,cc/validation/13819_2141437796,imagenet512,candle
spooky halloween pumpkin with cut out face lit up with a candle on a tree stump in a dark wood,cc/validation/13819_2141437796,imagenet512,candle
a little christmas cottage on the snow with a burning candle inside,cc/validation/13819_2141437796,imagenet512,candle
the silhouette of a hand holding a lit candle,cc/validation/13819_2141437796,imagenet512,candle
"traditional country style decoration in red for christmas with wooden stars , candle and a checkered ribbon",cc/validation/13819_2141437796,imagenet512,candle
people wearing masks in a candle - light vigil to pay tribute to senior journalist and woman,cc/validation/13819_2141437796,imagenet512,candle
"candle in a light bulb , artwork",cc/validation/13819_2141437796,imagenet512,candle
christmas candle holder in the form of a house -- stock photo #,cc/validation/13819_2141437796,imagenet512,candle
save your cute wine bottles and turn them into unique candle holders !,cc/validation/13819_2141437796,imagenet512,candle
"once the candle has burnt down to a protective ring encircling the cone , it should be put out",cc/validation/13819_2141437796,imagenet512,candle
